sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,Ablation,n_params,mpath,language,multilingual
He crossed a road.,He crossed a friend.,cross,crossed,Different Sense,0.45848168476152484,16,0.375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a friend.,cross,crossed,Different Sense,0.5321397791833725,17,0.375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a friend.,cross,crossed,Different Sense,0.5432260190835951,18,0.375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a friend.,cross,crossed,Different Sense,0.5710533008375177,19,0.375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a friend.,cross,crossed,Different Sense,0.6632004169775927,20,0.375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a friend.,cross,crossed,Different Sense,0.6297658752149009,21,0.375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a friend.,cross,crossed,Different Sense,0.6045824608187977,22,0.375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a friend.,cross,crossed,Different Sense,0.5595633221640613,23,0.375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a friend.,cross,crossed,Different Sense,0.5757357313862335,24,0.375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,2.4928086705955366e-08,0,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,0.07907358096837025,1,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,0.09930304694129855,2,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,0.10656529188882391,3,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,0.16871339145835273,4,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,0.14828938615829912,5,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,0.18472691991068346,6,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,0.1797987117243991,7,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,0.2331512571570351,8,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,0.22411228502932856,9,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,0.2843405353158036,10,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,0.2729143369035646,11,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,0.2817151154927071,12,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,0.25009489871823654,13,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,0.27235126646118557,14,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,0.27545038908504715,15,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,0.29218625278847665,16,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,0.24586214123841443,17,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,0.2715012128513552,18,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,0.22249493519681973,19,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,0.23751225317501212,20,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,0.22828207767033237,21,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,0.24661353258204177,22,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,0.22870265705438708,23,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed an enemy.,cross,crossed,Different Sense,0.1952160927193768,24,0.882352941,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,2.4928086705955366e-08,0,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,0.03927809035595786,1,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,0.052505058693061546,2,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,0.06473357565365656,3,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,0.11917101435866395,4,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,0.14322680086263662,5,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,0.19590710089698182,6,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,0.22849460832352142,7,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,0.29272803124101854,8,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,0.29152038282482906,9,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,0.370223527388305,10,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,0.37515632347956007,11,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,0.39482816517341524,12,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,0.37580091518477743,13,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,0.4149444108329583,14,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,0.4200694784978576,15,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,0.4770076858175055,16,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,0.5004256702672893,17,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,0.5524959366285335,18,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,0.4920421624369101,19,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,0.5624657732237992,20,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,0.5119834549754141,21,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,0.5071270807260493,22,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,0.4653473894083664,23,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a room.,He crossed a friend.,cross,crossed,Different Sense,0.396355626041367,24,0.642857143,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a room.,cross,crossed,Same Sense,2.4928086705955366e-08,0,2.666666667,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a room.,cross,crossed,Same Sense,0.07188123667238577,1,2.666666667,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a room.,cross,crossed,Same Sense,0.1155772842638787,2,2.666666667,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a room.,cross,crossed,Same Sense,0.09863522994164753,3,2.666666667,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a room.,cross,crossed,Same Sense,0.11404182546539776,4,2.666666667,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a room.,cross,crossed,Same Sense,0.09339412129679103,5,2.666666667,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a room.,cross,crossed,Same Sense,0.1345387848681212,6,2.666666667,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a room.,cross,crossed,Same Sense,0.11566166294921243,7,2.666666667,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a room.,cross,crossed,Same Sense,0.13880531157110687,8,2.666666667,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a room.,cross,crossed,Same Sense,0.1272404342183232,9,2.666666667,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a room.,cross,crossed,Same Sense,0.1322114019182853,10,2.666666667,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a room.,cross,crossed,Same Sense,0.11676006565622932,11,2.666666667,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a room.,cross,crossed,Same Sense,0.11396818154195654,12,2.666666667,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a room.,cross,crossed,Same Sense,0.10654784602477008,13,2.666666667,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a room.,cross,crossed,Same Sense,0.10975705135821434,14,2.666666667,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a room.,cross,crossed,Same Sense,0.12805195012075,15,2.666666667,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a room.,cross,crossed,Same Sense,0.1139381401748244,16,2.666666667,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a room.,cross,crossed,Same Sense,0.12335372622351859,17,2.666666667,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a room.,cross,crossed,Same Sense,0.1265711417431048,18,2.666666667,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a room.,cross,crossed,Same Sense,0.1821897857839071,19,2.666666667,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a room.,cross,crossed,Same Sense,0.24224176579158307,20,2.666666667,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a room.,cross,crossed,Same Sense,0.18421835801545083,21,2.666666667,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a room.,cross,crossed,Same Sense,0.1699975576574665,22,2.666666667,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He crossed a road.,He crossed a room.,cross,crossed,Same Sense,0.11937734359895469,23,2.666666667,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
